id,img_path,img_name,generation_date,experiment_model_id,experiment_number,img_generation_promt
27923,"/media/s1/dataset/neurostocker/core/2022/11/30/6_A_panorama_of_the_ocean,_clouds_and_white_sand..jpg","6_A_panorama_of_the_ocean,_clouds_and_white_sand..jpg",2022-11-30T00:59:29.405338,1,1,"6_A_panorama_of_the_ocean,_clouds_and_white_sand."
157439,/media/s1/dataset/neurostocker/core/2022/12/10/6_A_dark_wood_building_sitting_on_top_of_a_mountain_with_a_beautiful_view_of_the_ocean..jpg,6_A_dark_wood_building_sitting_on_top_of_a_mountain_with_a_beautiful_view_of_the_ocean..jpg,2022-12-10T00:27:36.003305,1,1,6_A_dark_wood_building_sitting_on_top_of_a_mountain_with_a_beautiful_view_of_the_ocean.
189403,/media/s1/dataset/neurostocker/core/2022/12/13/6_The_best_painting_of_a_rainbow_after_a_storm..jpg,6_The_best_painting_of_a_rainbow_after_a_storm..jpg,2022-12-13T00:11:33.661529,1,1,6_The_best_painting_of_a_rainbow_after_a_storm.
104374,/media/s1/dataset/neurostocker/core/2022/12/7/6_Bright_green_fields_of_grasses_and_a_rainbow_bridge_over_it..jpg,6_Bright_green_fields_of_grasses_and_a_rainbow_bridge_over_it..jpg,2022-12-07T00:58:00.790934,1,1,6_Bright_green_fields_of_grasses_and_a_rainbow_bridge_over_it.
172937,"/media/s1/dataset/neurostocker/core/2022/12/10/6_Exterior_of_a_beautiful_castle,_with_beautiful_flowers,_and_in_the_background_there_is_a_watermill..jpg","6_Exterior_of_a_beautiful_castle,_with_beautiful_flowers,_and_in_the_background_there_is_a_watermill..jpg",2022-12-10T22:54:32.788473,1,1,"6_Exterior_of_a_beautiful_castle,_with_beautiful_flowers,_and_in_the_background_there_is_a_watermill."
35313,"/media/s1/dataset/neurostocker/core/2022/12/1/6_Interior_in_rustic,_wooden,_classic,_yet_cozy_style..jpg","6_Interior_in_rustic,_wooden,_classic,_yet_cozy_style..jpg",2022-12-01T00:51:23.217679,1,1,"6_Interior_in_rustic,_wooden,_classic,_yet_cozy_style."
253940,/media/s1/dataset/neurostocker/core/2022/12/15/6_An_epic_shot_of_a_hero_fighting_a_zombie_in_the_streets_of_a_city_on_Zombie_Day..jpg,6_An_epic_shot_of_a_hero_fighting_a_zombie_in_the_streets_of_a_city_on_Zombie_Day..jpg,2022-12-15T00:45:14.303129,1,1,6_An_epic_shot_of_a_hero_fighting_a_zombie_in_the_streets_of_a_city_on_Zombie_Day.
130289,/media/s1/dataset/neurostocker/core/2022/12/9/6_A_beautiful_and_unusual_view_of_a_blue_sunset_over_the_sea..jpg,6_A_beautiful_and_unusual_view_of_a_blue_sunset_over_the_sea..jpg,2022-12-09T00:37:28.891802,1,1,6_A_beautiful_and_unusual_view_of_a_blue_sunset_over_the_sea.
68132,/media/s1/dataset/neurostocker/core/2022/12/4/6_A_film_about_the_end_of_the_world..jpg,6_A_film_about_the_end_of_the_world..jpg,2022-12-04T00:23:37.593586,1,1,6_A_film_about_the_end_of_the_world.
247371,/media/s1/dataset/neurostocker/core/2022/12/14/6_Lighten_and_feel_the_atmosphere_of_the_nature..jpg,6_Lighten_and_feel_the_atmosphere_of_the_nature..jpg,2022-12-14T23:00:32.688536,1,1,6_Lighten_and_feel_the_atmosphere_of_the_nature.
46887,"/media/s1/dataset/neurostocker/core/2022/12/2/6_An_amazing_image_of_a_huge_forest_from_above,_on_the_river..jpg","6_An_amazing_image_of_a_huge_forest_from_above,_on_the_river..jpg",2022-12-02T00:52:43.187823,1,1,"6_An_amazing_image_of_a_huge_forest_from_above,_on_the_river."
31949,/media/s1/dataset/neurostocker/core/2022/12/1/6_An_unknown_planet_near_dark_sky_with_dark_clouds..jpg,6_An_unknown_planet_near_dark_sky_with_dark_clouds..jpg,2022-12-01T00:57:17.787611,1,1,6_An_unknown_planet_near_dark_sky_with_dark_clouds.
126090,/media/s1/dataset/neurostocker/core/2022/12/7/6_A_photograph_of_the_blue_waves_of_a_sea..jpg,6_A_photograph_of_the_blue_waves_of_a_sea..jpg,2022-12-07T21:58:34.898783,1,1,6_A_photograph_of_the_blue_waves_of_a_sea.
226113,"/media/s1/dataset/neurostocker/core/2022/12/14/6_A_building_complex_near_Jakarta_where_high_rise_hotels,_shops_and_residences_are_located..jpg","6_A_building_complex_near_Jakarta_where_high_rise_hotels,_shops_and_residences_are_located..jpg",2022-12-14T00:51:26.318084,1,1,"6_A_building_complex_near_Jakarta_where_high_rise_hotels,_shops_and_residences_are_located."
184268,"/media/s1/dataset/neurostocker/core/2022/12/10/6_In_a_creative_style_drawing_with_a_dark_tone,_a_magical_illustration..jpg","6_In_a_creative_style_drawing_with_a_dark_tone,_a_magical_illustration..jpg",2022-12-10T22:44:00.856986,1,1,"6_In_a_creative_style_drawing_with_a_dark_tone,_a_magical_illustration."
176630,/media/s1/dataset/neurostocker/core/2022/12/10/6_A_nice_and_easy_to_understand_map_with_a_nice_touch_of_color_and_a_drawing_of_a_house..jpg,6_A_nice_and_easy_to_understand_map_with_a_nice_touch_of_color_and_a_drawing_of_a_house..jpg,2022-12-10T22:50:34.043144,1,1,6_A_nice_and_easy_to_understand_map_with_a_nice_touch_of_color_and_a_drawing_of_a_house.
30690,/media/s1/dataset/neurostocker/core/2022/11/30/6_A_fascinating_photo_of_a_cat_that_looks_like_it_is_trying_to_bite_a_dog..jpg,6_A_fascinating_photo_of_a_cat_that_looks_like_it_is_trying_to_bite_a_dog..jpg,2022-11-30T00:50:49.578007,1,1,6_A_fascinating_photo_of_a_cat_that_looks_like_it_is_trying_to_bite_a_dog.
247946,/media/s1/dataset/neurostocker/core/2022/12/15/6_Stood_at_an_old_and_ancient_building_made_of_stone..jpg,6_Stood_at_an_old_and_ancient_building_made_of_stone..jpg,2022-12-15T00:44:23.842866,1,1,6_Stood_at_an_old_and_ancient_building_made_of_stone.
41253,"/media/s1/dataset/neurostocker/core/2022/12/2/6_A_small_cabin_with_roofed,_made_of_glass..jpg","6_A_small_cabin_with_roofed,_made_of_glass..jpg",2022-12-02T00:52:46.531842,1,1,"6_A_small_cabin_with_roofed,_made_of_glass."
139837,/media/s1/dataset/neurostocker/core/2022/12/9/6_An_old_photograph_of_an_empty_lot_next_to_a_factory..jpg,6_An_old_photograph_of_an_empty_lot_next_to_a_factory..jpg,2022-12-09T00:32:24.498025,1,1,6_An_old_photograph_of_an_empty_lot_next_to_a_factory.
52560,"/media/s1/dataset/neurostocker/core/2022/12/3/6_The_title_of_a_popular_song:_A_heart,_a_rose,_a_bird…..jpg","6_The_title_of_a_popular_song:_A_heart,_a_rose,_a_bird…..jpg",2022-12-03T00:30:29.148317,1,1,"6_The_title_of_a_popular_song:_A_heart,_a_rose,_a_bird…."
230043,/media/s1/dataset/neurostocker/core/2022/12/14/6_An_illustration_of_the_main_characters_of_the_movie_'the_matrix'..jpg,6_An_illustration_of_the_main_characters_of_the_movie_'the_matrix'..jpg,2022-12-14T00:48:18.649065,1,1,6_An_illustration_of_the_main_characters_of_the_movie_'the_matrix'.
106305,"/media/s1/dataset/neurostocker/core/2022/12/7/6_A_world_of_water,_with_a_world_map_and_a_map..jpg","6_A_world_of_water,_with_a_world_map_and_a_map..jpg",2022-12-07T00:51:15.044273,1,1,"6_A_world_of_water,_with_a_world_map_and_a_map."
142615,/media/s1/dataset/neurostocker/core/2022/12/9/6_A_poster_that_says_“the_best_in_class_or_it’s_free”..jpg,6_A_poster_that_says_“the_best_in_class_or_it’s_free”..jpg,2022-12-09T00:45:49.882699,1,1,6_A_poster_that_says_“the_best_in_class_or_it’s_free”.
15236,/media/s1/dataset/neurostocker/core/2022/11/26/6_Beautiful_landscape_with_different_animals_on_the_left_and_right..jpg,6_Beautiful_landscape_with_different_animals_on_the_left_and_right..jpg,2022-11-26T00:55:53.704602,1,1,6_Beautiful_landscape_with_different_animals_on_the_left_and_right.
30889,/media/s1/dataset/neurostocker/core/2022/11/30/6_A_photo_of_a_large_cityscape_from_the_top_of_a_building_looking_at_a_sea_of_bright_lights_and_a_bridge_in_between..jpg,6_A_photo_of_a_large_cityscape_from_the_top_of_a_building_looking_at_a_sea_of_bright_lights_and_a_bridge_in_between..jpg,2022-11-30T00:56:07.380081,1,1,6_A_photo_of_a_large_cityscape_from_the_top_of_a_building_looking_at_a_sea_of_bright_lights_and_a_bridge_in_between.
80132,"/media/s1/dataset/neurostocker/core/2022/12/4/6_Space_has_large_windows_looking_out_over_the_city_streets_of_the_main_building_in_front,_with_a_view_of_the_rooftops_and_skyscra.jpg","6_Space_has_large_windows_looking_out_over_the_city_streets_of_the_main_building_in_front,_with_a_view_of_the_rooftops_and_skyscra.jpg",2022-12-04T22:23:04.388665,1,1,"6_Space_has_large_windows_looking_out_over_the_city_streets_of_the_main_building_in_front,_with_a_view_of_the_rooftops_and_skyscra"
176355,/media/s1/dataset/neurostocker/core/2022/12/10/6_A_good_photo_or_illustration_of_a_scene_from_a_show..jpg,6_A_good_photo_or_illustration_of_a_scene_from_a_show..jpg,2022-12-10T22:40:38.983901,1,1,6_A_good_photo_or_illustration_of_a_scene_from_a_show.
58678,/media/s1/dataset/neurostocker/core/2022/12/4/6_A_photo_of_the_bridge_with_train_cars_and_trees_on_the_foreground..jpg,6_A_photo_of_the_bridge_with_train_cars_and_trees_on_the_foreground..jpg,2022-12-04T00:23:58.705710,1,1,6_A_photo_of_the_bridge_with_train_cars_and_trees_on_the_foreground.
163298,"/media/s1/dataset/neurostocker/core/2022/12/10/6_The_interior_of_an_interior,_from_the_perspective_of_an_observer..jpg","6_The_interior_of_an_interior,_from_the_perspective_of_an_observer..jpg",2022-12-10T00:27:13.755246,1,1,"6_The_interior_of_an_interior,_from_the_perspective_of_an_observer."
60126,/media/s1/dataset/neurostocker/core/2022/12/4/6_Lovely_picture_of_the_Milky_Way_over_a_desert_of_clouds..jpg,6_Lovely_picture_of_the_Milky_Way_over_a_desert_of_clouds..jpg,2022-12-04T00:16:44.795167,1,1,6_Lovely_picture_of_the_Milky_Way_over_a_desert_of_clouds.
51294,/media/s1/dataset/neurostocker/core/2022/12/3/6_A_majestic_scene_of_a_waterfall_cascading_over_a_river_valley_dotted_with_green_trees..jpg,6_A_majestic_scene_of_a_waterfall_cascading_over_a_river_valley_dotted_with_green_trees..jpg,2022-12-03T00:31:47.404853,1,1,6_A_majestic_scene_of_a_waterfall_cascading_over_a_river_valley_dotted_with_green_trees.
197677,/media/s1/dataset/neurostocker/core/2022/12/12/6_A_portrait_of_an_artist_with_different_color_palette_in_the_background..jpg,6_A_portrait_of_an_artist_with_different_color_palette_in_the_background..jpg,2022-12-12T23:57:29.160057,1,1,6_A_portrait_of_an_artist_with_different_color_palette_in_the_background.
224575,"/media/s1/dataset/neurostocker/core/2022/12/14/6_One_of_the_most_famous_and_popular_animated_movies_from_Disney,_the_background_has_lots_of_bright_colours,_the_foreground_is_qui.jpg","6_One_of_the_most_famous_and_popular_animated_movies_from_Disney,_the_background_has_lots_of_bright_colours,_the_foreground_is_qui.jpg",2022-12-14T00:46:01.748315,1,1,"6_One_of_the_most_famous_and_popular_animated_movies_from_Disney,_the_background_has_lots_of_bright_colours,_the_foreground_is_qui"
128777,"/media/s1/dataset/neurostocker/core/2022/12/7/6_A_panaromic_view_of_the_city,_buildings_visible_through_different_layers_of_clouds..jpg","6_A_panaromic_view_of_the_city,_buildings_visible_through_different_layers_of_clouds..jpg",2022-12-07T21:59:49.567364,1,1,"6_A_panaromic_view_of_the_city,_buildings_visible_through_different_layers_of_clouds."
261743,"/media/s1/dataset/neurostocker/core/2022/12/15/6_The_moon,_a_place_between_the_Earth_and_Mars..jpg","6_The_moon,_a_place_between_the_Earth_and_Mars..jpg",2022-12-15T00:55:00.130394,1,1,"6_The_moon,_a_place_between_the_Earth_and_Mars."
224981,/media/s1/dataset/neurostocker/core/2022/12/14/6_This_picture_shows_off_the_incredible_work_by_the_teams_who_made_their_creations_for_this_year’s_show..jpg,6_This_picture_shows_off_the_incredible_work_by_the_teams_who_made_their_creations_for_this_year’s_show..jpg,2022-12-14T00:39:27.970113,1,1,6_This_picture_shows_off_the_incredible_work_by_the_teams_who_made_their_creations_for_this_year’s_show.
184373,"/media/s1/dataset/neurostocker/core/2022/12/10/6_A_watercolor_of_a_scene_of_a_city_in_the_dusk_of_the_evening_of_a_day_in_autumn,..jpg","6_A_watercolor_of_a_scene_of_a_city_in_the_dusk_of_the_evening_of_a_day_in_autumn,..jpg",2022-12-10T22:44:37.197183,1,1,"6_A_watercolor_of_a_scene_of_a_city_in_the_dusk_of_the_evening_of_a_day_in_autumn,."
241944,/media/s1/dataset/neurostocker/core/2022/12/14/6_A_painting_created_with_a_lot_of_brush_stroke_painting..jpg,6_A_painting_created_with_a_lot_of_brush_stroke_painting..jpg,2022-12-14T23:09:24.546255,1,1,6_A_painting_created_with_a_lot_of_brush_stroke_painting.
125045,/media/s1/dataset/neurostocker/core/2022/12/7/6_A_lovely_picture_of_a_sunflower_that_reflects_the_rays_of_the_sun..jpg,6_A_lovely_picture_of_a_sunflower_that_reflects_the_rays_of_the_sun..jpg,2022-12-07T21:54:40.540847,1,1,6_A_lovely_picture_of_a_sunflower_that_reflects_the_rays_of_the_sun.
242273,/media/s1/dataset/neurostocker/core/2022/12/14/6_A_cute_dog_that_is_full_of_energy..jpg,6_A_cute_dog_that_is_full_of_energy..jpg,2022-12-14T23:03:13.757007,1,1,6_A_cute_dog_that_is_full_of_energy.
126147,"/media/s1/dataset/neurostocker/core/2022/12/7/6_An_image_of_two_bright_dots,_one_of_which_is_moving_across_the_screen_in_a_diagonal_line..jpg","6_An_image_of_two_bright_dots,_one_of_which_is_moving_across_the_screen_in_a_diagonal_line..jpg",2022-12-07T22:06:22.882239,1,1,"6_An_image_of_two_bright_dots,_one_of_which_is_moving_across_the_screen_in_a_diagonal_line."
15150,/media/s1/dataset/neurostocker/core/2022/11/26/6_An_art_gallery_showing_an_exhibition_of_a_single_painting..jpg,6_An_art_gallery_showing_an_exhibition_of_a_single_painting..jpg,2022-11-26T00:59:20.637997,1,1,6_An_art_gallery_showing_an_exhibition_of_a_single_painting.
244459,"/media/s1/dataset/neurostocker/core/2022/12/15/6_Ancient_ruins,_abandoned_and_empty_buildings_with_a_view,_a_fountain_and_a_lot_of_greenery..jpg","6_Ancient_ruins,_abandoned_and_empty_buildings_with_a_view,_a_fountain_and_a_lot_of_greenery..jpg",2022-12-15T00:49:33.504535,1,1,"6_Ancient_ruins,_abandoned_and_empty_buildings_with_a_view,_a_fountain_and_a_lot_of_greenery."
201048,/media/s1/dataset/neurostocker/core/2022/12/13/6_A_night_scene_of_snow_and_lights_on_a_snowy_road_from_the_mountains..jpg,6_A_night_scene_of_snow_and_lights_on_a_snowy_road_from_the_mountains..jpg,2022-12-13T00:13:13.102137,1,1,6_A_night_scene_of_snow_and_lights_on_a_snowy_road_from_the_mountains.
246552,"/media/s1/dataset/neurostocker/core/2022/12/15/6_The_sea_which_the_grand_city_is_located_at,_and_which_is_blue_like_an_enormous_pearl..jpg","6_The_sea_which_the_grand_city_is_located_at,_and_which_is_blue_like_an_enormous_pearl..jpg",2022-12-15T00:46:37.971574,1,1,"6_The_sea_which_the_grand_city_is_located_at,_and_which_is_blue_like_an_enormous_pearl."
10090,"/media/s1/dataset/neurostocker/core/2022/11/5/4_Small_mushrooms_that_are_small_and_tiny,_small_detailed_black_and_white,_purple_and_white_small..jpg","4_Small_mushrooms_that_are_small_and_tiny,_small_detailed_black_and_white,_purple_and_white_small..jpg",2022-11-05T02:26:41.043826,1,1,"4_Small_mushrooms_that_are_small_and_tiny,_small_detailed_black_and_white,_purple_and_white_small."
225968,/media/s1/dataset/neurostocker/core/2022/12/14/6_An_illustration_of_an_elegant_cartoon_character_drawing..jpg,6_An_illustration_of_an_elegant_cartoon_character_drawing..jpg,2022-12-14T00:33:29.972002,1,1,6_An_illustration_of_an_elegant_cartoon_character_drawing.
180802,"/media/s1/dataset/neurostocker/core/2022/12/10/6_A_world_filled_with_different_mountains_of_sand,_green_mountains_and_blue_seas..jpg","6_A_world_filled_with_different_mountains_of_sand,_green_mountains_and_blue_seas..jpg",2022-12-10T22:46:10.165690,1,1,"6_A_world_filled_with_different_mountains_of_sand,_green_mountains_and_blue_seas."
18225,/media/s1/dataset/neurostocker/core/2022/11/27/6_From_the_movie_Blade_Runner_inspired_in_the_style_of_Tokyo..jpg,6_From_the_movie_Blade_Runner_inspired_in_the_style_of_Tokyo..jpg,2022-11-27T00:58:09.100717,1,1,6_From_the_movie_Blade_Runner_inspired_in_the_style_of_Tokyo.
239964,/media/s1/dataset/neurostocker/core/2022/12/14/6_This_is_one_among_the_thousands_of_images..jpg,6_This_is_one_among_the_thousands_of_images..jpg,2022-12-14T23:04:45.593298,1,1,6_This_is_one_among_the_thousands_of_images.
194980,/media/s1/dataset/neurostocker/core/2022/12/12/6_A_sunset_on_the_hills_of_the_pacific_ocean..jpg,6_A_sunset_on_the_hills_of_the_pacific_ocean..jpg,2022-12-12T23:59:24.380858,1,1,6_A_sunset_on_the_hills_of_the_pacific_ocean.
51449,"/media/s1/dataset/neurostocker/core/2022/12/3/6_Handcrafted_items_from_India,_Pakistan,_Pakistan_and_China..jpg","6_Handcrafted_items_from_India,_Pakistan,_Pakistan_and_China..jpg",2022-12-03T00:28:54.963772,1,1,"6_Handcrafted_items_from_India,_Pakistan,_Pakistan_and_China."
153970,/media/s1/dataset/neurostocker/core/2022/12/10/6_A_world_of_a_blue_sky_and_a_forest..jpg,6_A_world_of_a_blue_sky_and_a_forest..jpg,2022-12-10T00:24:47.738934,1,1,6_A_world_of_a_blue_sky_and_a_forest.
222229,"/media/s1/dataset/neurostocker/core/2022/12/14/6_Focused_and_bright,_it_was_not_a_picture_just_a_landscape..jpg","6_Focused_and_bright,_it_was_not_a_picture_just_a_landscape..jpg",2022-12-14T00:50:14.453695,1,1,"6_Focused_and_bright,_it_was_not_a_picture_just_a_landscape."
105017,"/media/s1/dataset/neurostocker/core/2022/12/7/6_A_still_from_a_movie_called_""Lets_get_ready_to_rumble!""_in_which_a_large_green_dinosaur_smacks_a_smaller_dinosaur_upside_the_hea.jpg","6_A_still_from_a_movie_called_""Lets_get_ready_to_rumble!""_in_which_a_large_green_dinosaur_smacks_a_smaller_dinosaur_upside_the_hea.jpg",2022-12-07T00:46:10.882073,1,1,"6_A_still_from_a_movie_called_""Lets_get_ready_to_rumble!""_in_which_a_large_green_dinosaur_smacks_a_smaller_dinosaur_upside_the_hea"
75555,/media/s1/dataset/neurostocker/core/2022/12/4/6_A_beautiful_picture_of_the_ocean_as_a_view_of_a_house..jpg,6_A_beautiful_picture_of_the_ocean_as_a_view_of_a_house..jpg,2022-12-04T22:21:10.220028,1,1,6_A_beautiful_picture_of_the_ocean_as_a_view_of_a_house.
83404,/media/s1/dataset/neurostocker/core/2022/12/4/6_A_picture_with_no_objects_in_it_just_sky..jpg,6_A_picture_with_no_objects_in_it_just_sky..jpg,2022-12-04T22:23:18.968747,1,1,6_A_picture_with_no_objects_in_it_just_sky.
23372,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_picture_of_a_forest,_with_a_river_near_its_edge..jpg","6_A_picture_of_a_forest,_with_a_river_near_its_edge..jpg",2022-11-29T00:58:39.743410,1,1,"6_A_picture_of_a_forest,_with_a_river_near_its_edge."
251908,"/media/s1/dataset/neurostocker/core/2022/12/15/6_A_close_up_of_a_character's_fist_with_the_words_""hit_that""_written_on_it..jpg","6_A_close_up_of_a_character's_fist_with_the_words_""hit_that""_written_on_it..jpg",2022-12-15T00:52:53.729666,1,1,"6_A_close_up_of_a_character's_fist_with_the_words_""hit_that""_written_on_it."
74371,/media/s1/dataset/neurostocker/core/2022/12/4/6_An_impression_of_an_abandoned_industrial_factory_filled_with_eerie_machinery..jpg,6_An_impression_of_an_abandoned_industrial_factory_filled_with_eerie_machinery..jpg,2022-12-04T22:24:41.009208,1,1,6_An_impression_of_an_abandoned_industrial_factory_filled_with_eerie_machinery.
173222,/media/s1/dataset/neurostocker/core/2022/12/10/6_A_beautiful_landscape_in_the_sun_of_water_over_a_lake_covered_by_cloud..jpg,6_A_beautiful_landscape_in_the_sun_of_water_over_a_lake_covered_by_cloud..jpg,2022-12-10T22:43:37.356858,1,1,6_A_beautiful_landscape_in_the_sun_of_water_over_a_lake_covered_by_cloud.
942,"/media/s1/dataset/neurostocker/core/2022/10/24/3_An_epic_battle_scene_for_two_great_warring_forces,_epic..jpg","3_An_epic_battle_scene_for_two_great_warring_forces,_epic..jpg",2022-10-24T08:02:07.256446,1,1,"3_An_epic_battle_scene_for_two_great_warring_forces,_epic."
61968,/media/s1/dataset/neurostocker/core/2022/12/4/6_A_nice_clean_air_filled_room_with_multiple_doors..jpg,6_A_nice_clean_air_filled_room_with_multiple_doors..jpg,2022-12-04T00:16:30.883085,1,1,6_A_nice_clean_air_filled_room_with_multiple_doors.
